노선번호,도로명,이정,X좌표값,Y좌표값,GRS80X좌표값,GRS80Y좌표값
0650,동해선,87.9000,37.984471156,128.724275170,351484.862423,599679.455267
0650,동해선,88.0000,37.985286656,128.723791388,351440.680183,599769.195269
0650,동해선,88.1000,37.986102155,128.723307595,351396.497943,599858.935429
0650,동해선,88.2000,37.986917651,128.722823791,351352.315661,599948.675361
0650,동해선,88.3000,37.987733144,128.722339977,351308.133381,600038.415307
0650,동해선,88.4000,37.988548636,128.721856153,351263.951201,600128.155221
0650,동해선,88.5000,37.989364126,128.721372316,351219.768831,600217.895145
0650,동해선,88.6000,37.990179614,128.720888470,351175.586463,600307.635035
0650,동해선,88.7000,37.990995099,128.720404612,351131.404051,600397.374889
0650,동해선,88.8000,37.991804839,128.719905287,351085.875519,600486.451981
0650,동해선,88.9000,37.992620319,128.719421408,351041.693031,600576.191683
0650,동해선,89.0000,37.993435797,128.718937519,350997.510691,600665.931353
0650,동해선,89.1000,37.994251274,128.718453616,350953.328016,600755.671031
0650,동해선,89.2000,37.995066748,128.717969707,350909.145634,600845.410680
0650,동해선,89.3000,37.995883999,128.717490632,350865.385249,600935.355574
0650,동해선,89.4000,37.996710160,128.717036664,350823.813134,601026.330550
0650,동해선,89.5000,37.997545488,128.716610315,350784.649200,601118.368054
0650,동해선,89.6000,37.998389404,128.716211878,350747.920427,601211.404226
0650,동해선,89.7000,37.999241321,128.715841632,350713.652455,601305.374512
0650,동해선,89.8000,38.000100651,128.715499834,350681.868904,601400.213897
0650,동해선,89.9000,38.000966799,128.715186721,350652.591816,601495.856716
0650,동해선,90.0000,38.001839165,128.714902512,350625.841552,601592.236654
0650,동해선,90.1000,38.002717148,128.714647401,350601.636305,601689.287361
0650,동해선,90.2000,38.003600137,128.714421572,350579.993374,601786.941134
0650,동해선,90.3000,38.004486498,128.714217829,350560.283911,601885.005099
0650,동해선,90.4000,38.005366653,128.713975305,350537.181232,601982.317481
0650,동해선,90.5000,38.006236832,128.713680837,350509.536927,602078.438407
0650,동해선,90.6000,38.007095115,128.713335074,350477.412092,602173.155834
0650,동해선,90.7000,38.007939612,128.712938775,350440.877431,602266.261371
0650,동해선,90.8000,38.008768462,128.712492811,350400.013410,602357.549697
0650,동해선,90.9000,38.009579836,128.711998165,350354.910086,602446.819666
0650,동해선,91.0000,38.010371947,128.711455926,350305.666961,602533.874396
0650,동해선,91.1000,38.011143046,128.710867285,350252.392345,602618.522021
0650,동해선,91.2000,38.011891436,128.710233543,350195.204063,602700.576236
0650,동해선,91.3000,38.012615465,128.709556091,350134.227675,602779.856019
0650,동해선,91.4000,38.013313539,128.708836426,350069.597906,602856.186806
0650,동해선,91.5000,38.013984115,128.708076130,350001.456961,602929.400078
0650,동해선,91.6000,38.014637888,128.707292642,349931.314728,603000.711186
0650,동해선,91.7000,38.015291532,128.706508975,349861.158175,603072.008264
0650,동해선,91.8000,38.015945171,128.705725294,349791.001590,603143.305389
0650,동해선,91.9000,38.016598803,128.704941600,349720.845171,603214.602277
0650,동해선,92.0000,38.017252431,128.704157890,349650.688480,603285.899208
0650,동해선,92.1000,38.017906053,128.703374167,349580.531952,603357.196046
0650,동해선,92.2000,38.018559671,128.702590431,349510.375393,603428.492979
0650,동해선,92.3000,38.019213282,128.701806681,349440.218949,603499.789770
0650,동해선,92.4000,38.019866888,128.701022915,349370.062285,603571.086462
0650,동해선,92.5000,38.020520489,128.700239137,349299.905732,603642.383251
0650,동해선,92.6000,38.021174085,128.699455346,349229.749296,603713.679947
0650,동해선,92.7000,38.021827675,128.698671539,349159.592687,603784.976495
0650,동해선,92.8000,38.022481260,128.697887719,349089.436190,603856.273142
0650,동해선,92.9000,38.023134837,128.697103887,349019.279815,603927.569407
0650,동해선,93.0000,38.023788413,128.696320037,348949.123063,603998.866146
0650,동해선,93.1000,38.024441983,128.695536175,348878.966478,604070.162648
0650,동해선,93.2000,38.025095546,128.694752299,348808.809961,604141.459055
0650,동해선,93.3000,38.025749010,128.693968284,348738.642579,604212.744810
0650,동해선,93.4000,38.026387206,128.693164531,348666.774087,604282.304703
0650,동해선,93.5000,38.026998360,128.692327856,348592.070586,604348.810644
0650,동해선,93.6000,38.027581409,128.691459708,348514.661462,604412.146965
0650,동해선,93.7000,38.028135340,128.690561597,348434.681376,604472.203898
0650,동해선,93.8000,38.028659190,128.689635084,348352.269114,604528.877069
0650,동해선,93.9000,38.029152050,128.688681776,348267.567768,604582.068031
0650,동해선,94.0000,38.029613066,128.687703327,348180.724200,604631.684875
0650,동해선,94.1000,38.030041433,128.686701438,348091.889257,604677.640984
0650,동해선,94.2000,38.030436410,128.685677849,348001.217157,604719.856847
0650,동해선,94.3000,38.030797310,128.684634337,347908.865269,604758.259188
0650,동해선,94.4000,38.031123504,128.683572715,347814.993916,604792.781105
0650,동해선,94.5000,38.031414429,128.682494828,347719.766121,604823.362977
0650,동해선,94.6000,38.031669577,128.681402550,347623.347331,604849.951594
0650,동해선,94.7000,38.031888507,128.680297774,347525.904447,604872.500906
0650,동해선,94.8000,38.032070836,128.679182422,347427.606981,604890.971659
0650,동해선,94.9000,38.032216247,128.678058432,347328.625515,604905.331704
0650,동해선,95.0000,38.032345273,128.676931217,347229.394095,604917.868826
0650,동해선,95.1000,38.032511867,128.675811949,347130.785621,604934.590211
0650,동해선,95.2000,38.032718505,128.674703399,347033.038642,604955.774887
0650,동해선,95.3000,38.032964760,128.673607860,346936.355437,604981.379185
0650,동해선,95.4000,38.033250126,128.672527591,346840.935500,605011.350303
0650,동해선,95.5000,38.033574011,128.671464821,346746.975885,605045.626130
0650,동해선,95.6000,38.033935748,128.670421748,346654.670993,605084.135954
0650,동해선,95.7000,38.034334589,128.669400521,346564.211232,605126.800205
0650,동해선,95.8000,38.034769713,128.668403253,346475.783633,605173.530801
0650,동해선,95.9000,38.035240220,128.667431998,346389.570645,605224.231129
0650,동해선,96.0000,38.035745139,128.666488765,346305.750515,605278.796433
0650,동해선,96.1000,38.036283427,128.665575502,346224.496465,605337.113998
0650,동해선,96.2000,38.036853972,128.664694091,346145.976057,605399.063330
0650,동해선,96.3000,38.037455599,128.663846358,346070.351868,605464.516551
0650,동해선,96.4000,38.038087066,128.663034050,345997.779747,605533.338564
0650,동해선,96.5000,38.038747066,128.662258846,345928.409877,605605.386930
0650,동해선,96.6000,38.039432072,128.661519053,345862.100409,605680.267278
0650,동해선,96.7000,38.040105894,128.660763053,345794.391414,605753.881235
0650,동해선,96.8000,38.040755264,128.659973572,345723.792785,605824.728782
0650,동해선,96.9000,38.041379139,128.659151876,345650.417600,605892.696285
0650,동해선,97.0000,38.041976522,128.658299277,345574.383165,605957.675218
0650,동해선,97.1000,38.042546458,128.657417139,345495.810974,606019.561639
0650,동해선,97.2000,38.043088032,128.656506875,345414.826854,606078.256426
0650,동해선,97.3000,38.043600377,128.655569941,345331.560424,606133.665606
0650,동해선,97.4000,38.044082674,128.654607837,345246.144949,606185.700734
0650,동해선,97.5000,38.044534152,128.653622102,345158.716815,606234.278545
0650,동해선,97.6000,38.044954086,128.652614314,345069.416101,606279.321250
0650,동해선,97.7000,38.045357586,128.651595756,344979.203252,606322.523821
0650,동해선,97.8000,38.045761075,128.650577187,344888.990497,606365.726142
0650,동해선,97.9000,38.046164554,128.649558607,344798.777834,606408.928261
0650,동해선,98.0000,38.046568025,128.648540014,344708.565017,606452.130463
0650,동해선,98.1000,38.046971487,128.647521411,344618.352292,606495.332559
0650,동해선,98.2000,38.047374941,128.646502797,344528.139605,606538.534741
0650,동해선,98.3000,38.047778384,128.645484172,344437.926963,606581.736721
0650,동해선,98.4000,38.048181820,128.644465535,344347.714262,606624.938880
0650,동해선,98.5000,38.048585246,128.643446889,344257.501749,606668.140840
0650,동해선,98.6000,38.048993094,128.642431084,344167.531055,606711.839073
0650,동해선,98.7000,38.049428238,128.641433600,344079.116003,606758.596776
0650,동해선,98.8000,38.049893381,128.640458003,343992.564449,606808.719407
0650,동해선,98.9000,38.050387838,128.639505731,343908.004187,606862.133201
0650,동해선,99.0000,38.050910876,128.638578194,343825.560205,606918.758870
0650,동해선,99.1000,38.051461723,128.637676765,343745.354865,606978.512714
0650,동해선,99.2000,38.052039565,128.636802774,343667.506358,607041.306500
0650,동해선,99.3000,38.052643547,128.635957513,343592.129867,607107.047093
0650,동해선,99.4000,38.053272779,128.635142237,343519.337211,607175.637609
0650,동해선,99.5000,38.053926327,128.634358146,343449.235663,607246.976239
0650,동해선,99.6000,38.054578240,128.633571928,343378.951789,607318.130544
0650,동해선,99.7000,38.055199829,128.632747359,343305.362045,607385.860234
0650,동해선,99.8000,38.055789674,128.631886293,343228.631917,607450.010330
0650,동해선,99.9000,38.056346433,128.630990680,343148.935085,607510.435107
0650,동해선,100.0000,38.056868844,128.630062550,343066.452228,607566.997634
0650,동해선,100.1000,38.057355724,128.629104009,342981.370495,607619.569863
0650,동해선,100.2000,38.057805965,128.628117233,342893.882834,607668.032374
0650,동해선,100.3000,38.058218549,128.627104458,342804.187491,607712.275516
0650,동해선,100.4000,38.058592536,128.626067980,342712.487690,607752.198726
0650,동해선,100.5000,38.058927080,128.625010153,342618.991511,607787.711632
0650,동해선,100.6000,38.059221424,128.623933376,342523.911036,607818.733935
0650,동해선,100.7000,38.059474896,128.622840091,342427.461580,607845.194969
0650,동해선,100.8000,38.059686924,128.621732779,342329.862012,607867.034946
0650,동해선,100.9000,38.059857027,128.620613951,342231.333370,607884.204360
0650,동해선,101.0000,38.059984817,128.619486146,342132.099293,607896.664182
0650,동해선,101.1000,38.060070004,128.618351924,342032.384619,607904.386173
0650,동해선,101.2000,38.060144783,128.617216512,341932.585827,607910.952086
0650,동해선,101.3000,38.060260665,128.616093483,341833.794786,607922.101005
0650,동해선,101.4000,38.060419522,128.614971745,341735.034529,607938.023545
0650,동해선,101.5000,38.060620417,128.613860828,341637.143253,607958.630394
0650,동해선,101.6000,38.060862898,128.612763246,341540.342920,607983.875090
0650,동해선,101.7000,38.061146409,128.611681491,341444.853270,608013.699709
0650,동해선,101.8000,38.061470327,128.610618019,341350.891233,608048.038687
0650,동해선,101.9000,38.061833902,128.609575237,341258.669681,608086.812519
0650,동해선,102.0000,38.062236312,128.608555510,341168.397908,608129.933385
0650,동해선,102.1000,38.062676656,128.607561160,341080.281448,608177.304801
0650,동해선,102.2000,38.063153929,128.606594440,340994.520100,608228.818435
0650,동해선,102.3000,38.063667038,128.605657526,340911.307028,608284.356192
0650,동해선,102.4000,38.064214844,128.604752566,340830.833059,608343.794947
0650,동해선,102.5000,38.064788908,128.603873993,340752.625662,608406.189267
0650,동해선,102.6000,38.065364850,128.602997415,340674.591021,608468.795807
0650,동해선,102.7000,38.065940784,128.602120823,340596.556346,608531.402206
0650,동해선,102.8000,38.066516715,128.601244218,340518.521772,608594.008849
0650,동해선,102.9000,38.067092636,128.600367600,340440.487262,608656.615209
0650,동해선,103.0000,38.067668551,128.599490969,340362.452762,608719.221573
0650,동해선,103.1000,38.068244459,128.598614323,340284.418225,608781.827843
0650,동해선,103.2000,38.068820360,128.597737664,340206.383750,608844.433973
0650,동해선,103.3000,38.069396254,128.596860993,340128.349428,608907.040158
0650,동해선,103.4000,38.069972142,128.595984307,340050.315021,608969.646248
0650,동해선,103.5000,38.070548022,128.595107607,339972.280580,609032.252198
0650,동해선,103.6000,38.071128579,128.594235824,339894.669976,609095.385460
0650,동해선,103.7000,38.071739044,128.593397373,339819.928590,609161.889646
0650,동해선,103.8000,38.072381869,128.592598594,339748.608310,609232.046387
0650,동해선,103.9000,38.073055446,128.591841428,339680.882370,609305.680080
0650,동해선,104.0000,38.073758096,128.591127817,339616.924413,609382.607079
0650,동해선,104.1000,38.074488087,128.590459504,339556.890739,609462.637645
0650,동해선,104.2000,38.075243558,128.589838195,339500.934360,609545.567850
0650,동해선,104.3000,38.076022631,128.589265433,339449.194255,609631.191236
0650,동해선,104.4000,38.076823360,128.588742653,339401.799937,609719.293952
0650,동해선,104.5000,38.077641679,128.588265375,339358.365903,609809.417804
0650,동해선,104.6000,38.078460174,128.587796713,339315.688499,609899.574383
0650,동해선,104.7000,38.079280914,128.587326754,339272.893900,609989.978442
0650,동해선,104.8000,38.080101654,128.586856784,339230.099283,610080.382633
0650,동해선,104.9000,38.080922391,128.586386804,339187.304606,610170.786761
0650,동해선,105.0000,38.081743126,128.585916814,339144.510010,610261.190879
0650,동해선,105.1000,38.082563859,128.585446812,339101.715257,610351.594932
0650,동해선,105.2000,38.083384590,128.584976801,339058.920586,610441.998926
0650,동해선,105.3000,38.084205319,128.584506777,339016.125710,610532.402904
0650,동해선,105.4000,38.085026095,128.584036795,338973.335297,610622.812359
0650,동해선,105.5000,38.085852491,128.583582390,338931.901920,610713.869289
0650,동해선,105.6000,38.086679605,128.583130532,338890.691458,610805.009860
0650,동해선,105.7000,38.087518159,128.582713793,338852.541417,610897.473109
0650,동해선,105.8000,38.088367225,128.582332635,338817.493918,610991.156554
0650,동해선,105.9000,38.089225856,128.581987484,338785.588223,611085.955848
0650,동해선,106.0000,38.090093100,128.581678722,338756.859418,611181.765718
0650,동해선,106.1000,38.090950281,128.581411819,338731.822576,611276.521200
0650,동해선,106.2000,38.091849551,128.581175362,338709.377829,611375.994336
0650,동해선,106.3000,38.092740262,128.581004801,338692.730679,611474.616009
0650,동해선,106.4000,38.093636336,128.580888217,338680.809134,611573.913603
0650,동해선,106.5000,38.094535895,128.580828445,338673.865198,611673.682994
0650,동해선,106.6000,38.095436692,128.580825637,338671.916211,611773.674880
0650,동해선,106.7000,38.096336464,128.580879802,338674.967132,611873.638136
0650,동해선,106.8000,38.097231505,128.580990577,338682.992942,611973.160790
0650,동해선,106.9000,38.098124001,128.581158378,338696.025837,612072.486056
0650,동해선,107.0000,38.099007281,128.581382089,338713.980273,612170.872005
0650,동해선,107.1000,38.099883687,128.581646062,338735.478982,612268.554972
0650,동해선,107.2000,38.100759753,128.581911844,338757.136558,612366.203162
0650,동해선,107.3000,38.101635821,128.582177634,338778.794169,612463.851577
0650,동해선,107.4000,38.102511888,128.582443429,338800.451673,612561.499974
0650,동해선,107.5000,38.103387955,128.582709230,338822.109070,612659.148401
0650,동해선,107.6000,38.104267046,128.582958097,338842.274827,612757.107398
0650,동해선,107.7000,38.105154580,128.583153027,338857.692840,612855.922880
0650,동해선,107.8000,38.106048152,128.583292052,338868.195414,612955.325125
0650,동해선,107.9000,38.106946559,128.583375095,338873.778220,613055.180398
0650,동해선,108.0000,38.107847108,128.583401994,338874.432208,613155.189481
0650,동해선,108.1000,38.108747535,128.583370589,338869.972466,613255.097655
0650,동해선,108.2000,38.109644475,128.583266216,338859.119332,613354.509724
0650,동해선,108.3000,38.110533934,128.583086447,338841.667666,613452.978486
0650,동해선,108.4000,38.111412454,128.582832520,338817.732932,613550.122077
0650,동해선,108.5000,38.112277583,128.582514831,338788.231656,613645.683843
0650,동해선,108.6000,38.113133683,128.582159848,338755.477162,613740.187613
0650,동해선,108.7000,38.113982447,128.581777235,338720.314082,613833.835819
0650,동해선,108.8000,38.114835483,128.581410544,338686.540056,613927.982289
0650,동해선,108.9000,38.115688517,128.581043845,338652.765986,614022.128587
0650,동해선,109.0000,38.116541551,128.580677135,338618.991722,614116.274995
0650,동해선,109.1000,38.117398576,128.580325816,338586.560425,614210.887649
0650,동해선,109.2000,38.118264297,128.580010497,338557.270513,614306.519424
0650,동해선,109.3000,38.119137789,128.579731622,338531.162674,614403.068353
0650,동해선,109.4000,38.120018095,128.579489501,338508.265725,614500.428776
0650,동해선,109.5000,38.120904250,128.579284396,338488.604317,614598.493681
0650,동해선,109.6000,38.121795284,128.579116536,338472.200360,614697.155870
0650,동해선,109.7000,38.122690219,128.578986105,338459.071551,614796.306935
0650,동해선,109.8000,38.123588075,128.578893249,338449.232648,614895.838427
0650,동해선,109.9000,38.124487866,128.578838071,338442.694241,614995.640973
0650,동해선,110.0000,38.125388608,128.578820630,338439.463262,615095.605338
0650,동해선,110.1000,38.126289317,128.578840948,338439.543465,615195.622436
0650,동해선,110.2000,38.127188994,128.578899006,338442.934932,615295.581353
0650,동해선,110.3000,38.128086661,128.578994741,338449.633861,615395.373323
0650,동해선,110.4000,38.128981332,128.579128049,338459.632813,615494.888809
0650,동해선,110.5000,38.129872025,128.579298785,338472.920831,615594.018606
0650,동해선,110.6000,38.130757766,128.579506763,338489.483340,615692.654414
0650,동해선,110.7000,38.131638714,128.579745341,338508.737587,615790.803882
0650,동해선,110.8000,38.132519138,128.579987029,338528.264974,615888.899772
0650,동해선,110.9000,38.133399566,128.580228723,338547.792290,615986.996289
0650,동해선,111.0000,38.134279991,128.580470424,338567.319694,616085.092622
0650,동해선,111.1000,38.135160418,128.580712129,338586.846986,616183.189149
0650,동해선,111.2000,38.136040844,128.580953841,338606.374267,616281.285682
0650,동해선,111.3000,38.136921269,128.581195558,338625.901440,616379.382219
0650,동해선,111.4000,38.137801694,128.581437280,338645.428553,616477.478760
0650,동해선,111.5000,38.138682117,128.581679010,338664.955799,616575.575261
0650,동해선,111.6000,38.139562540,128.581920745,338684.482936,616673.671813
0650,동해선,111.7000,38.140442113,128.582164941,338704.226927,616771.677737
0650,동해선,111.8000,38.141322599,128.582406311,338723.720891,616869.780918
0650,동해선,111.9000,38.142203086,128.582647685,338743.214652,616967.884149
0650,동해선,112.0000,38.143083572,128.582889064,338762.708303,617065.987477
0650,동해선,112.1000,38.143964056,128.583130448,338782.201897,617164.090667
0650,동해선,112.2000,38.144844541,128.583371840,338801.695622,617262.194006
0650,동해선,112.3000,38.145725024,128.583613237,338821.189242,617360.297205
0650,동해선,112.4000,38.146605488,128.583854756,338840.693074,617458.398572
0650,동해선,112.5000,38.147486329,128.584096604,338860.224440,617556.542405
0650,동해선,112.6000,38.148366746,128.584338399,338879.751407,617654.639101
0650,동해선,112.7000,38.149247163,128.584580196,338899.278073,617752.735796
0650,동해선,112.8000,38.150127578,128.584822001,338918.804869,617850.832547
0650,동해선,112.9000,38.151007990,128.585063810,338938.331468,617948.928916
0650,동해선,113.0000,38.151888406,128.585305625,338957.858142,618047.025770
0650,동해선,113.1000,38.152768819,128.585547446,338977.384711,618145.122483
0650,동해선,113.2000,38.153649232,128.585789273,338996.911218,618243.219199
0650,동해선,113.3000,38.154529645,128.586031104,339016.437663,618341.316063
0650,동해선,113.4000,38.155410056,128.586272935,339035.963425,618439.412776
0650,동해선,113.5000,38.156290746,128.586513144,339055.346050,618537.538115
0650,동해선,113.6000,38.157172629,128.586746217,339074.100383,618635.785217
0650,동해선,113.7000,38.158056624,128.586966051,339091.689714,618734.246904
0650,동해선,113.8000,38.158943481,128.587166498,339107.573783,618832.997350
0650,동해선,113.9000,38.159833697,128.587341358,339121.208420,618932.082314
0650,동해선,114.0000,38.160725141,128.587484060,339132.021602,619031.255488
0650,동해선,114.1000,38.161624466,128.587589263,339139.532866,619131.247173
0650,동해선,114.2000,38.162524020,128.587649677,339143.117784,619231.197125
0650,동해선,114.3000,38.163424787,128.587659321,339142.250501,619331.205420
0650,동해선,114.4000,38.164324789,128.587611963,339136.388798,619431.043378
0650,동해선,114.5000,38.165221315,128.587501539,339125.006401,619530.400804
0650,동해선,114.6000,38.166110982,128.587323178,339107.683134,619628.894865
0650,동해선,114.7000,38.166990398,128.587076413,339084.384672,619726.148267
0650,동해선,114.8000,38.167856297,128.586762156,339055.197385,619821.800077
0650,동해선,114.9000,38.168705451,128.586381577,339020.230194,619915.493608
0650,동해선,115.0000,38.169534698,128.585936095,338979.613644,620006.880034
0650,동해선,115.1000,38.170347286,128.585442726,338934.832826,620096.345621
0650,동해선,115.2000,38.171131105,128.584880433,338884.067365,620182.514471
0650,동해선,115.3000,38.171892031,128.584269755,338829.106128,620266.069802
0650,동해선,115.4000,38.172628202,128.583612182,338770.083424,620346.807252
0650,동해선,115.5000,38.173337820,128.582909321,338707.143369,620424.529718
0650,동해선,115.6000,38.174019150,128.582162889,338640.439934,620499.047117
0650,동해선,115.7000,38.174670527,128.581374709,338570.135966,620570.177563
0650,동해선,115.8000,38.175290359,128.580546705,338496.403142,620637.747315
0650,동해선,115.9000,38.175877132,128.579680901,338419.421713,620701.591301
0650,동해선,116.0000,38.176429410,128.578779413,338339.379689,620761.553479
0650,동해선,116.1000,38.176945843,128.577844443,338256.472633,620817.487268
0650,동해선,116.2000,38.177425169,128.576878276,338170.903078,620869.256153
0650,동해선,116.3000,38.177866218,128.575883274,338082.880093,620916.733822
0650,동해선,116.4000,38.178267910,128.574861868,337992.618756,620959.804058
0650,동해선,116.5000,38.178629262,128.573816554,337900.339466,620998.361541
0650,동해선,116.6000,38.178949393,128.572749889,337806.267845,621032.312463
0650,동해선,116.7000,38.179227520,128.571664479,337710.633640,621061.573650
0650,동해선,116.8000,38.179462961,128.570562978,337613.670380,621086.073510
0650,동해선,116.9000,38.179655143,128.569448077,337515.614982,621105.752455
0650,동해선,117.0000,38.179803595,128.568322504,337416.707089,621120.562317
0650,동해선,117.1000,38.179906215,128.567188809,337317.173932,621130.273458
0650,동해선,117.2000,38.179967964,128.566050365,337217.301631,621135.441805
0650,동해선,117.3000,38.179995093,128.564909594,337117.290564,621136.764670
0650,동해선,117.4000,38.180020494,128.563768750,337017.276382,621137.896895
0650,동해선,117.5000,38.180045587,128.562627835,336917.256660,621138.996133
0650,동해선,117.6000,38.180071189,128.561487002,336817.243180,621140.153081
0650,동해선,117.7000,38.180096558,128.560346156,336717.229161,621141.285453
0650,동해선,117.8000,38.180121915,128.559205310,336617.215198,621142.417714
0650,동해선,117.9000,38.180147261,128.558064464,336517.201338,621143.550009
0650,동해선,118.0000,38.180172598,128.556923616,336417.187434,621144.682430
0650,동해선,118.1000,38.180184414,128.555782287,336317.156627,621144.314543
0650,동해선,118.2000,38.180209728,128.554641439,336217.142912,621145.446890
0650,동해선,118.3000,38.180239598,128.553500783,336117.137615,621147.086559
0650,동해선,118.4000,38.180307271,128.552362921,336017.306942,621152.928080
0650,동해선,118.5000,38.180455005,128.551237640,335918.430002,621167.676813
0650,동해선,118.6000,38.180699849,128.550139906,335821.787031,621193.247217
0650,동해선,118.7000,38.181039252,128.549083327,335728.575404,621229.375982
0650,동해선,118.8000,38.181465748,128.548078543,335639.741539,621275.249857
0650,동해선,118.9000,38.181959363,128.547124115,335555.196671,621328.649126
0650,동해선,119.0000,38.182499173,128.546210522,335474.145346,621387.237048
0650,동해선,119.1000,38.183066386,128.545323861,335395.404325,621448.907111
0650,동해선,119.2000,38.183648726,128.544453054,335318.025630,621512.280358
0650,동해선,119.3000,38.184244691,128.543597163,335241.929854,621577.188517
0650,동해선,119.4000,38.184854039,128.542756530,335167.147526,621643.605272
0650,동해선,119.5000,38.185471730,128.541925693,335093.209240,621710.963179
0650,동해선,119.6000,38.186089548,128.541095001,335019.284722,621778.335908
0650,동해선,119.7000,38.186707359,128.540264295,334945.360140,621845.708585
0650,동해선,119.8000,38.187325164,128.539433574,334871.435541,621913.081259
0650,동해선,119.9000,38.187942963,128.538602839,334797.510927,621980.453834
0650,동해선,120.0000,38.188560756,128.537772091,334723.586439,622047.826455
0650,동해선,120.1000,38.189178543,128.536941327,334649.661744,622115.198975
0650,동해선,120.2000,38.189796324,128.536110551,334575.737226,622182.571352
0650,동해선,120.3000,38.190414099,128.535279760,334501.812642,622249.943820
0650,동해선,120.4000,38.191031870,128.534448954,334427.887894,622317.316474
0650,동해선,120.5000,38.191649630,128.533618138,334353.963572,622384.688511
0650,동해선,120.6000,38.192267387,128.532787304,334280.038941,622452.060779
0650,동해선,120.7000,38.192885138,128.531956457,334206.114389,622519.433093
0650,동해선,120.8000,38.193502883,128.531125597,334132.189869,622586.805310
0650,동해선,120.9000,38.194120629,128.530294730,334058.266040,622654.178349
0650,동해선,121.0000,38.194741017,128.529467030,333984.615989,622721.849787
0650,동해선,121.1000,38.195373127,128.528653727,333912.206999,622790.844003
0650,동해선,121.2000,38.196026506,128.527867942,333842.170974,622862.239745
0650,동해선,121.3000,38.196709652,128.527124020,333775.749134,622937.000788
0650,동해선,121.4000,38.197427913,128.526435315,333714.101392,623015.740266
0650,동해선,121.5000,38.198179716,128.525806706,333657.658193,623098.290316
0650,동해선,121.6000,38.198961934,128.525240814,333606.654606,623184.307570
0650,동해선,121.7000,38.199771314,128.524739992,333561.302651,623273.434231
0650,동해선,121.8000,38.200602252,128.524299265,333521.176501,623365.040941
0650,동해선,121.9000,38.201279654,128.523578115,333456.766866,623439.199680
0650,동해선,122.0000,38.201641999,128.522533511,333364.599203,623477.918829
0650,동해선,122.1000,38.201991436,128.521481258,333271.785985,623515.195048
0650,동해선,122.2000,38.202344569,128.520417838,333177.988666,623552.866636
0650,동해선,122.3000,38.202693987,128.519365568,333085.175731,623590.142779
0650,동해선,122.4000,38.203067876,128.518328015,332993.608379,623630.157666
0650,동해선,122.5000,38.203747714,128.517614910,332929.905888,623704.602397
0650,동해선,122.6000,38.204629188,128.517638406,332930.360707,623802.488212
0650,동해선,124.0000,38.202829320,128.518971205,333050.384123,623604.599443
0653,동해선(삼척속초),0.0000,37.393420183,129.203559244,395140.057767,534954.717530
0653,동해선(삼척속초),0.1000,37.394185127,129.202962615,395085.231689,535038.396907
0653,동해선(삼척속초),0.2000,37.394966296,129.202399974,395033.374681,535123.947871
0653,동해선(삼척속초),0.3000,37.395762437,129.201871302,394984.488462,535211.231554
0653,동해선(삼척속초),0.4000,37.396563299,129.201353842,394936.583902,535299.062609
0653,동해선(삼척속초),0.5000,37.397364158,129.200836371,394888.679321,535386.893614
0653,동해선(삼척속초),0.6000,37.398171190,129.200333904,394842.088479,535475.441089
0653,동해선(삼척속초),0.7000,37.398971775,129.199815754,394794.126370,535563.240741
0653,동해선(삼척속초),0.8000,37.399772358,129.199297593,394746.164241,535651.040296
0653,동해선(삼척속초),0.9000,37.400572939,129.198779421,394698.202088,535738.839948
0653,동해선(삼척속초),1.0000,37.401373516,129.198261237,394650.239771,535826.639452
0653,동해선(삼척속초),1.1000,37.402174090,129.197743044,394602.277631,535914.438766
0653,동해선(삼척속초),1.2000,37.402974645,129.197224851,394554.316485,536002.236216
0653,동해선(삼척속초),1.3000,37.403766683,129.196689715,394504.877988,536089.053469
0653,동해선(삼척속초),1.4000,37.404549932,129.196128371,394453.142220,536174.841339
0653,동해선(삼척속초),1.5000,37.405314486,129.195530889,394398.255648,536258.479662
0653,동해선(삼척속초),1.6000,37.406058103,129.194893268,394339.869836,536339.711418
0653,동해선(삼척속초),1.7000,37.406778906,129.194215723,394278.008633,536418.328816
0653,동해선(삼척속초),1.8000,37.407475532,129.193499530,394212.788739,536494.183070
0653,동해선(삼척속초),1.9000,37.408146662,129.192746043,394144.333368,536567.130871
0653,동해선(삼척속초),2.0000,37.408791028,129.191956690,394072.772349,536637.034243
0653,동해선(삼척속초),2.1000,37.409407410,129.191132956,393998.240310,536703.761130
0653,동해선(삼척속초),2.2000,37.409994644,129.190276406,393920.878768,536767.185439
0653,동해선(삼척속초),2.3000,37.410551620,129.189388651,393840.833355,536827.187363
0653,동해선(삼척속초),2.4000,37.411077283,129.188471376,393758.255852,536883.653428
0653,동해선(삼척속초),2.5000,37.411570638,129.187526312,393673.302099,536936.476780
0653,동해선(삼척속초),2.6000,37.412030753,129.186555246,393586.132662,536985.557683
0653,동해선(삼척속초),2.7000,37.412456759,129.185560013,393496.912203,537030.803455
0653,동해선(삼척속초),2.8000,37.412847848,129.184542499,393405.809676,537072.128423
0653,동해선(삼척속초),2.9000,37.413203282,129.183504624,393312.997000,537109.454615
0653,동해선(삼척속초),3.0000,37.413522388,129.182448357,393218.649942,537142.711542
0653,동해선(삼척속초),3.1000,37.413804562,129.181375687,393122.946317,537171.836148
0653,동해선(삼척속초),3.2000,37.414049272,129.180288651,393026.067481,537196.773623
