VDS 코드,,
VDS_ID,GRS80X좌표값,GRS80Y좌표값
,286331.395046,468730.467327
,286280.3291,468816.251292
,286229.262154,468902.034758
,286178.195408,468987.818223
,286127.125163,469073.599688
,286076.055617,469159.381553
,286024.986871,469245.163818
,285973.918725,469330.946583
,285923.684366,469417.216158
,285876.261461,469505.061368
,285831.795311,469594.439615
,285790.329017,469685.248401
,285751.897479,469777.382828
,285716.552701,469870.744796
,285684.333682,469965.231207
,285655.276325,470060.737162
,285629.41273,470157.157163
,285606.7715,470254.384211
,285587.378136,470352.310907
,285571.313339,470450.839253
,285558.467911,470549.837848
,285547.056195,470647.529776
,285534.933361,470746.619382
,285519.520358,470845.250637
,285500.834286,470943.314543
,285478.895748,471040.702401
,285453.729146,471137.306311
,285426.882362,471233.461796
,285400.026579,471329.614782
,285375.010799,471424.724205
,285346.505735,471520.397266
,285314.82421,471615.064783
,285280.018224,471708.627556
,285242.126079,471800.982788
,285201.189477,471892.029078
,285157.253519,471981.66613
,285110.435306,472069.833745
,285060.581741,472156.322121
,285007.916723,472241.125964
,284952.466053,472324.134674
,284894.413832,472405.347753
,284835.30463,472485.801021
,284776.195329,472566.254288
,284717.086127,472646.707556
,284657.976925,472727.160823
,284598.867624,472807.61399
,284539.758323,472888.067158
,284480.648921,472968.520225
,284421.53962,473048.973392
,284362.430219,473129.426559
,284303.048823,473209.678023
,284243.239835,473289.612382
,284182.190371,473368.603327
,284120.184927,473446.844762
,284057.654293,473524.667291
,283995.461652,473602.758724
,283934.266592,473681.636967
,283874.198909,473761.374323
,283814.321854,473839.400094
,283753.78888,473918.781044
,283689.016893,473994.72275
,283619.06322,474065.915404
,283544.212165,474131.939914
,283464.848433,474192.46519
,283381.374923,474247.183839
,283294.21564,474295.818172
,283203.835481,474338.171796
,283111.303418,474375.633619
,283018.147884,474411.531743
,282924.979552,474447.396467
,282831.811119,474483.261192
,282738.642787,474519.125916
,282645.474354,474554.990641
,282552.306022,474590.855365
,282459.13769,474626.720089
,282365.969258,474662.584814
,282272.800926,474698.449538
,282179.632494,474734.314263
,282086.464162,474770.178987
,281993.29573,474806.043712
,281900.127399,474841.908436
,281806.959067,474877.773161
,281713.790636,474913.637885
,281620.622305,474949.50261
,281527.453874,474985.367334
,281434.285543,475021.232059
,281341.117212,475057.096784
,281247.948781,475092.961508
,281154.78045,475128.826233
,281061.612019,475164.690958
,280968.443689,475200.555682
,280875.275258,475236.420407
,280782.106928,475272.285132
,280691.072661,475309.510682
,280599.534655,475349.316405
,280510.861731,475395.133533
,280425.672981,475447.143673
,280344.403907,475505.089336
,280267.472511,475568.682329
,280195.285394,475637.613461
,280128.19146,475711.509742
,280066.504714,475789.977078
,280010.585158,475872.654278
,279960.710898,475959.11215
,279917.12024,476048.901301
,279879.99279,476141.550937
,279848.833761,476236.386155
,279820.3627,476332.07261
,279792.145536,476427.834869
,279763.928472,476523.597228
,279735.711408,476619.359487
,279707.494244,476715.121845
,279679.27718,476810.884104
,279651.060016,476906.646462
,279622.842951,477002.408721
,279594.625887,477098.170979
,279567.254313,477194.174249
,279542.622308,477290.916159
,279520.648573,477388.294807
,279501.42471,477486.255596
,279485.142117,477584.746929
,279471.534098,477683.642603
,279460.392457,477782.851015
,279449.691112,477882.108733
,279438.989767,477981.366552
,279428.288222,478080.62427
,279417.586677,478179.881988
,279406.885131,478279.139707
,279396.183586,478378.397525
,279385.482041,478477.655243
,279374.780495,478576.91296
,279364.07895,478676.170678
,279353.377405,478775.428496
,279342.657559,478874.684213
,279331.462018,478973.887123
,279318.84039,479072.917411
,279303.831084,479171.611762
,279285.460111,479269.733862
,279262.706684,479366.928597
,279235.237511,479462.896463
,279202.947297,479557.351162
,279166.019743,479650.089497
,279124.521653,479740.874771
,279078.555631,479829.482487
,279028.18818,479915.664249
,278973.606701,479999.23996
,278914.932397,480079.995625
,278852.310371,480157.731346
,278785.836425,480232.199228
,278715.78616,480303.312375
,278642.716567,480371.325596
,278567.422729,480436.873797
,278490.607032,480500.635886
,278412.893859,480563.303368
,278334.976392,480625.717149
,278257.021026,480688.083729
,278179.06566,480750.45021
,278101.110195,480812.81669
,278023.154829,480875.18317
,277945.199463,480937.549651
,277867.244098,480999.916131
,277789.288632,481062.282611
,277711.333267,481124.649091
,277633.377902,481187.015571
,277555.422437,481249.382051
,277477.466972,481311.748431
,277399.511507,481374.114811
,277321.556142,481436.481391
,277243.600777,481498.84797
,277165.645412,481561.21445
,277087.690048,481623.58093
,277009.734583,481685.94741
,276931.779219,481748.313889
,276853.823855,481810.680369
,276775.868391,481873.046849
,276697.920326,481935.422428
,276619.973662,481997.799808
,276542.001399,482060.145287
,276464.029135,482122.490666
,276386.085971,482184.872446
,276308.558896,482247.769128
,276232.098492,482311.955919
,276157.315444,482378.086323
,276084.957537,482446.858147
,276015.754555,482518.801301
,275949.860499,482593.786386
,275887.54027,482671.766908
,275828.81027,482752.483769
,275773.798002,482835.780872
,275722.749465,482921.563722
,275675.599065,483009.54862
,275632.561201,483099.61787
,275593.687276,483191.560374
,275559.070094,483285.188436
,275528.746658,483380.294857
,275502.874068,483476.706241
,275481.350529,483574.180888
,275464.390544,483672.553203
,275451.934115,483771.594988
,275443.940347,483871.098241
,275440.500342,483970.864567
,275441.702303,484070.680368
,275446.869338,484170.373835
,275455.091254,484269.864253
,275465.287259,484369.173805
,275476.623158,484468.360876
,275488.053356,484567.537349
,275499.485354,484666.713621
,275510.923852,484765.889094
,275522.35955,484865.064967
,275533.795248,484964.240839
,275545.230945,485063.416612
,275555.647449,485162.701467
,275563.787864,485262.198183
,275569.414095,485361.867856
,275572.505843,485461.649188
,275573.156806,485561.474579
,275571.319788,485661.286829
,275567.012989,485761.02234
,275560.12381,485860.613609
,275550.942451,485960.019942
,275539.019716,486059.135033
,275524.850402,486157.953788
,275508.165112,486256.379605
,275488.882649,486354.301383
,275470.386678,486452.395873
,275452.212503,486550.560668
,275434.038428,486648.725462
,275415.864353,486746.890156
,275397.690178,486845.05495
,275379.516104,486943.219744
,275361.341929,487041.384538
,275343.167854,487139.549332
,275324.999378,487237.715126
,275307.1448,487335.938124
,275290.663808,487434.399643
,275276.81569,487533.263202
,275266.825938,487632.586621
,275261.633644,487732.273916
,275261.435213,487832.096191
,275266.245948,487931.801649
,275275.961653,488031.149189
,275290.653733,488129.884516
,275310.295891,488227.754729
,275333.977335,488324.731415
,275360.671069,488420.926356
,275389.0668,488516.628429
,275419.141352,488610.261344
,275448.217881,488705.766229
,275477.294409,488801.271113
,275506.189638,488896.830795
,275534.065769,488992.691457
,275559.865806,489089.129282
,275582.436352,489186.369847
,275600.947114,489284.46124
,275614.844196,489383.313252
,275624.186102,489482.699286
,275628.943136,489582.408542
,275629.1001,489682.232321
,275624.6836,489781.958427
,275615.683337,489881.375859
,275602.115915,489980.273721
,275583.970738,490078.434212
,275561.367509,490175.665038
,275534.29453,490271.745698
,275502.958703,490366.523598
,275467.634529,490459.891143
,275428.9693,490551.926142
,275387.498911,490642.733205
,275343.922953,490732.55044
,275298.654122,490821.527853
,275252.12941,490909.85665
,275204.91601,490997.819639
,275156.88575,491083.637529
,275109.088359,491171.284511
,275060.091887,491258.262677
,275009.110649,491344.092919
,274955.357558,491428.211828
,274898.325127,491510.140899
,274838.114857,491589.764234
,274774.74285,491666.895436
,274708.304609,491741.400807
,274638.990932,491813.237649
,274566.90752,491882.296267
,274492.048778,491948.336461
,274414.665404,492011.399135
,274335.153388,492071.761194
,274254.160017,492130.124543
,274172.32837,492187.307787
,274090.171034,492244.024529
,274008.013598,492300.741271
,273925.856262,492357.458013
,273843.698927,492414.174755
,273761.541591,492470.891497
,273679.384155,492527.608239
,273597.22682,492584.324981
,273515.069484,492641.041723
,273432.912049,492697.758365
,273350.712915,492754.414406
,273267.948899,492810.239344
,273183.805227,492863.954476
,273097.560627,492914.215897
,273008.744923,492959.773511
,272917.548018,493000.353622
,272824.244212,493035.821036
,272729.115405,493066.055259
,272632.460795,493090.986395
,272534.575083,493110.53825
,272435.751367,493124.60653
,272336.306444,493133.275539
,272236.571895,493137.581275
,272136.751793,493139.05793
,272036.919211,493139.277895
,271937.086333,493139.337661
,271837.253354,493139.397426
,271737.420375,493139.460592
,271637.593282,493140.424452
,271537.796161,493143.0458
,271438.056713,493147.330937
,271338.398938,493153.220063
,271238.856334,493160.813079
,271139.453802,493170.059586
,271040.218743,493180.956783
,270941.176955,493193.490071
,270842.357438,493207.670851
,270743.789193,493223.504023
,270645.499719,493240.984088
,270547.517216,493260.108646
,270449.855685,493280.810298
,270352.556625,493303.154743
,270255.646435,493327.129483
,270159.148316,493352.712419
,270063.087668,493379.891649
,269967.437194,493408.483976
,269871.862115,493437.329003
,269776.287136,493466.173929
,269680.712058,493495.018956
,269585.13708,493523.863883
,269489.562001,493552.708809
,269393.87703,493581.183637
,269297.442808,493606.988872
,269200.205844,493629.578717
,269102.291737,493649.027574
,269003.768789,493665.116846
,268904.766498,493677.933234
,268805.561135,493689.109431
,268706.355672,493700.285628
,268607.15031,493711.461825
,268507.944848,493722.637922
,268408.739485,493733.81412
,268309.534023,493744.990317
,268210.328661,493756.166514
,268111.123199,493767.342611
,268011.917837,493778.518809
,267912.712375,493789.695006
,267813.507014,493800.871104
,267714.301552,493812.047301
,267615.09619,493823.223499
,267515.892728,493834.416397
,267416.692766,493845.641694
,267317.492904,493856.866892
,267218.293042,493868.09199
,267119.09318,493879.317287
,267019.893318,493890.542385
,266920.693456,493901.767583
,266821.493594,493912.992781
,266722.293732,493924.218079
,266623.09387,493935.443177
,266523.894009,493946.668475
,266424.694047,493957.893673
,266325.494186,493969.118872
,266226.294324,493980.34407
,266127.112561,493991.725867
,266028.255454,494005.589752
,265930.44744,494025.546309
,265834.078117,494051.545546
,265739.662576,494083.929567
,265647.619816,494122.545281
,265558.357438,494167.213597
,265472.27034,494217.731221
,265389.738626,494273.869762
,265311.126895,494335.377627
,265236.78245,494401.980225
,265167.033593,494473.381162
,265102.188528,494549.263246
,265042.532857,494629.289285
,264988.333485,494713.106884
,264939.827215,494800.342651
,264897.229753,494890.611093
,264860.711703,494983.506014
,264829.102889,495078.197301
,264799.075155,495173.407311
,264769.09232,495268.631521
,264739.094385,495363.851031
,264709.09965,495459.071441
,264679.104715,495554.291851
,264649.10998,495649.51226
,264619.115145,495744.73267
,264589.12031,495839.953079
,264559.125476,495935.173488
,264529.654634,496030.555805
,264502.426466,496126.601153
,264477.603469,496223.296036
,264455.201545,496320.580253
,264435.234194,496418.393307
,264417.714218,496516.674097
,264402.43372,496615.32952
,264389.509623,496712.824191
,264375.608211,496811.684235
,264362.456191,496910.646791
,264350.038765,497009.704257
,264337.425841,497108.737021
,264324.058823,497207.670773
,264309.938213,497306.499814
,264295.176909,497405.235344
,264280.331106,497503.958274
,264265.485403,497602.681203
,264250.639399,497701.404132
,264235.793696,497800.127061
,264220.947793,497898.849989
,264206.101989,497997.573018
,264191.256186,498096.295947
,264176.410382,498195.018875
,264161.564579,498293.741804
,264146.718675,498392.464732
,264131.813272,498491.17856
,264114.157797,498589.428545
,264092.063469,498686.776365
,264065.534391,498783.009821
,264034.865265,498878.006718
,264002.788156,498972.545995
,263970.711046,499067.085272
,263938.633937,499161.624549
,263905.841263,499254.336427
,263875.378634,499349.406827
,263846.501885,499444.971048
,263819.219316,499541.002392
,263793.538228,499637.474458
,263769.403323,499734.345247
,263745.714612,499831.327043
,263721.965003,499928.293637
,263698.173893,500025.24963
,263674.535182,500122.243626
,263650.886271,500219.235021
,263627.20726,500316.219216
,263602.948856,500413.059303
,263576.694275,500509.37436
,263546.948636,500604.664168
,263513.005352,500698.539918
,263474.817725,500790.77091
,263432.490259,500881.176749
,263386.103356,500969.568335
,263335.752917,501055.763873
,263281.543446,501139.586166
,263223.586744,501220.862616
,263162.002413,501299.426027
,263096.917355,501375.114802
,263028.465671,501447.773044
,262956.788463,501517.251357
,262882.033232,501583.406644
,262804.35388,501646.102609
,262723.910406,501705.210256
,262640.960509,501760.749488
,262556.274769,501813.612011
,262470.731758,501865.080031
,262385.031552,501916.28635
,262299.331147,501967.492469
,262213.630942,502018.698688
,262127.930537,502069.904908
,262042.230232,502121.110927
,261956.44453,502172.173845
,261870.155346,502222.379462
,261782.884497,502270.855276
,261694.227601,502316.743186
,261604.096065,502359.661895
,261512.586488,502399.558203
,261419.800171,502436.387913
,261325.917409,502470.329927
,261231.305586,502502.188644
,261136.312986,502532.896564
,261041.22939,502563.322484
,260946.149995,502593.761404
,260851.0718,502624.203925
,260755.993604,502654.646445
,260660.915309,502685.088966
,260565.837114,502715.531586
,260470.758919,502745.974107
,260375.680624,502776.416627
,260280.60243,502806.859148
,260185.471138,502837.134969
,260090.389344,502867.566189
,259995.305249,502897.99051
,259900.221255,502928.414931
,259805.137161,502958.839252
,259710.053168,502989.263672
,259614.969074,503019.687993
,259519.88698,503050.118314
,259425.072671,503081.367433
,259331.392301,503115.844447
,259239.866028,503155.677256
,259150.979544,503201.097766
,259065.185546,503252.106885
,258982.65974,503308.255419
,258903.726127,503369.343675
,258828.873304,503435.37406
,258758.093579,503505.75598
,258691.89215,503580.426842
,258630.842114,503659.394356
,258574.82178,503742.008525
,258523.481963,503827.619248
,258474.761802,503914.755502
,258426.571832,504002.187462
,258378.382262,504089.619622
,258330.119293,504177.009482
,258281.350033,504264.107735
,258233.160463,504351.539895
,258184.970894,504438.972055
,258136.781224,504526.404215
,258088.591654,504613.836275
,258040.402085,504701.268434
,257992.212515,504788.700594
,257944.022945,504876.132753
,257895.833376,504963.564913
,257847.643806,505050.997072
,257799.454237,505138.429231
,257751.264667,505225.86139
,257703.075098,505313.293449
,257654.885528,505400.725608
,257606.695859,505488.157767
,257558.50629,505575.589925
,257510.31672,505663.022084
,257462.127151,505750.454242
,257413.937582,505837.886401
,257365.748013,505925.318559
,257317.558443,506012.750717
,257269.368874,506100.182875
,257220.627314,506187.307027
,257170.307681,506273.529159
,257118.334176,506358.764071
,257064.824598,506443.041866
,257009.732348,506526.293442
,256953.200726,506608.573702
,256895.24013,506689.854046
,256835.713165,506769.998673
,256774.663329,506848.987084
,256712.216423,506926.876379
,256648.326646,507003.585961
,256583.011799,507079.086528
,256516.315183,507153.369181
,256447.865107,507226.040418
,256378.715846,507298.038248
,256308.142019,507368.646466
,256236.111728,507437.76977
,256162.865766,507505.603265
,256088.748226,507572.484952
,256014.601388,507639.33454
,255940.454449,507706.184027
,255866.304911,507773.030514
,255792.155272,507839.877001
,255718.005734,507906.723488
,255643.856096,507973.569974
,255569.706458,508040.416461
,255495.55692,508107.262948
,255421.407282,508174.109435
,255347.257644,508240.955921
,255273.108107,508307.802408
,255198.958469,508374.648894
,255124.808931,508441.495381
,255050.660394,508508.343067
,254976.987745,508575.712657
,254905.53694,508645.422766
,254837.996545,508718.91831
,254774.811556,508796.192297
,254716.423171,508877.148334
,254662.737299,508961.297624
,254614.105639,509048.464873
,254570.754696,509138.374588
,254532.633675,509230.623671
,254500.004979,509324.957227
,254473.046612,509421.067362
,254451.812779,509518.60108
,254436.256986,509617.198883
,254426.19104,509716.51327
,254419.527763,509816.12171
,254413.71628,509915.785363
,254407.911396,510015.449417
,254402.112012,510115.11377
,254396.312428,510214.778023
,254390.512845,510314.442377
,254384.713261,510414.10673
,254378.913677,510513.771083
,254373.113993,510613.435436
,254367.314408,510713.099689
,254361.514824,510812.764042
,254355.71554,510912.428394
,254349.916156,511012.092747
,254344.116771,511111.7571
,254338.317387,511211.421452
,254332.518003,511311.085804
,254326.718718,511410.750157
,254320.919334,511510.414509
,254315.119949,511610.078761
,254309.324964,511709.743413
,254303.530579,511809.408065
,254296.727803,511909.005901
,254285.136771,512008.142462
,254266.770105,512106.24772
,254241.331219,512202.761575
,254209.150917,512297.239434
,254170.363805,512389.204805
,254124.992593,512478.106091
,254073.540182,512563.630703
,254016.06918,512645.236146
,253952.913191,512722.525629
,253884.432919,512795.138961
,253810.944167,512862.680048
,253732.862038,512924.856101
,253651.646799,512982.906435
,253569.663184,513039.873964
,253487.67447,513096.834092
,253405.690655,513153.801321
,253324.118128,513211.354152
,253244.091754,513271.030692
,253166.845702,513334.255651
,253092.797065,513401.196534
,253022.188243,513471.757645
,252955.282636,513545.83919
,252892.04965,513623.076471
,252832.781284,513703.394894
,252777.562741,513786.550861
,252726.528123,513872.340576
,252679.888332,513960.597445
,252637.717371,514051.075169
,252600.113844,514143.544953
,252567.171352,514237.7752
,252538.233909,514333.317802
,252511.518438,514429.508935
,252485.275262,514525.830875
,252459.038886,514622.154615
,252432.80261,514718.478454
,252406.566333,514814.802194
,252380.330057,514911.126033
,252354.093781,515007.449773
,252327.857504,515103.773512
,252301.621228,515200.097351
,252275.384952,515296.421091
,252249.148675,515392.74493
,252222.912399,515489.068669
,252197.322425,515584.922922
,252171.54974,515681.541666
,252149.198516,515779.004159
,252130.762749,515877.28251
,252116.271641,515976.219421
,252105.748695,516075.656792
,252099.210513,516175.435426
,252096.667698,516275.395624
,252098.124253,516375.377587
,252103.577779,516475.221316
,252112.755782,516574.794109
,252124.43327,516674.107844
,252137.178452,516773.291297
,252149.564536,516872.520044
,252160.16333,516971.95336
,252167.562943,517071.672222
,252171.004583,517171.605517
,252170.447352,517271.596546
,252165.892053,517371.485311
,252157.346088,517471.112012
,252144.82306,517570.317352
,252128.342971,517668.94253
,252107.932225,517766.82975
,252083.623522,517863.822514
,252055.455665,517959.765621
,252023.473758,518054.505676
,251989.351078,518148.503001
,251955.219599,518242.497026
,251921.088019,518336.49115
,251886.95644,518430.485175
,251852.82496,518524.479299
,251818.693381,518618.473324
,251784.561801,518712.467348
,251750.430222,518806.461472
,251716.298743,518900.455496
,251682.167163,518994.44962
,251648.035584,519088.443644
,251613.904104,519182.437768
,251579.772525,519276.431791
,251545.641746,519370.426115
,251513.153544,519464.995861
,251483.835102,519560.595851
,251457.719021,519657.119786
,251434.834301,519754.460467
,251415.206345,519852.509797
,251398.857055,519951.158775
,251385.804532,520050.297804
,251376.063277,520149.816784
,251369.644092,520249.605216
,251366.55418,520349.552001
,251366.796941,520449.54634
,251370.372078,520549.477034
,251376.977095,520649.230779
,251386.831092,520748.738679
,251398.948075,520848.000918
,251411.131957,520947.255458
,251423.31724,521046.509498
,251435.502422,521145.763538
,251447.687604,521245.017578
,251459.872787,521344.271718
,251472.058069,521443.525758
,251484.243251,521542.779798
,251496.44763,521642.189436
,251508.613715,521741.287877
,251520.798896,521840.541916
,251532.984178,521939.796056
,251545.16936,522039.050095
,251557.354541,522138.304135
,251569.835321,522237.518379
,251582.390401,522336.726325
,251594.944479,522436.023969
,251607.219959,522535.26671
,251618.133348,522634.666927
,251626.452952,522734.3152
,251630.95158,522834.266707
,251630.760144,522934.194938
,251625.817045,523034.062391
,251616.125688,523133.581469
,251601.708176,523232.526374
,251582.597113,523330.672808
,251558.835802,523427.798274
,251530.478146,523523.682273
,251497.588449,523618.10801
,251460.241313,523710.861186
,251418.521341,523801.731405
,251372.523137,523890.512769
,251322.351001,523977.003883
,251268.118737,524061.008749
,251209.949147,524142.336871
,251147.973633,524220.803952
,251082.350897,524296.246597
,251013.655029,524368.907913
,250942.850112,524439.52071
,250870.850523,524508.916696
,250798.490944,524577.937979
,250726.123964,524646.950763
,250653.756485,524715.963746
,250581.389006,524784.976629
,250509.021427,524853.989612
,250436.653948,524923.002595
,250364.286369,524992.015578
,250291.92349,525061.033361
,250219.551411,525130.041544
,250147.183933,525199.054527
,250074.815754,525268.06761
,250002.448176,525337.080593
,249930.080697,525406.093575
,249857.713219,525475.106458
,249785.345641,525544.11944
,249712.978162,525613.132423
,249640.610684,525682.145405
,249568.243106,525751.158388
,249495.875628,525820.17127
,249423.508051,525889.184252
,249351.140573,525958.197234
,249278.773095,526027.210216
,249209.65229,526099.482353
,249136.123489,526167.370998
,249067.071832,526239.698909
,248999.608739,526313.510734
,248933.766109,526388.771575
,248869.574744,526465.446131
,248807.065443,526543.497705
,248746.267608,526622.889596
,248687.209937,526703.584305
,248661.528162,526748.22791
,248629.920233,526785.543734
,248574.385895,526868.703082
,248519.417347,526952.239236
,248464.448799,527035.775491
,248409.480252,527119.311745
,248354.511704,527202.847999
,248299.543156,527286.384253
,248244.574608,527369.920507
,248189.606061,527453.456761
,248133.963426,527536.543207
,248076.471226,527618.360432
,248017.133761,527698.849438
,247955.982634,527777.969324
,247893.049043,527855.678992
,247828.365889,527931.938442
,247761.966373,528006.708176
,247693.884895,528079.949693
,247624.156456,528151.625096
,247553.058449,528221.944487
,247481.799446,528292.101476
,247410.540344,528362.258366
,247339.391439,528432.526756
,247269.040014,528503.592053
,247200.38825,528576.297165
,247134.397526,528651.421002
,247072.095923,528729.625676
,247014.136333,528811.099895
,246960.713159,528895.618065
,246911.984902,528982.92969
,246868.099167,529072.770575
,246829.186557,529164.872523
,246795.361675,529258.96414
,246766.726325,529354.762828
,246743.366012,529451.982392
,246725.131841,529550.295331
,246711.039727,529649.291233
,246699.887984,529748.664379
,246690.454825,529848.217153
,246681.55616,529947.819234
,246672.673796,530047.423216
,246663.791432,530147.027198
,246661.198744,530247.154044
,246652.943004,530346.811897
,246644.687264,530446.469749
,246636.431524,530546.127602
,246628.175783,530645.785454
,246605.767446,530863.395368
,246596.68725,530962.980746
,246583.921255,531062.151256
,246566.214391,531160.559734
,246543.615966,531257.961456
,246518.794919,531354.831267
,246493.973871,531451.701078
,246469.152824,531548.570889
,246444.331776,531645.4407
,246419.510729,531742.310511
,246394.689681,531839.180321
,246369.868633,531936.050131
,246345.047586,532032.919942
,246320.226538,532129.789752
,246297.288846,532227.138921
,246276.956512,532325.037621
,246260.265749,532423.631441
,246239.851344,532521.514092
,246215.427091,532618.482727
,246190.606043,532715.352537
,246165.784995,532812.222346
,246140.963947,532909.092155
,246116.142899,533005.961965
,246091.167171,533102.79148
,246063.021352,533198.739219
,246030.586065,533293.323085
,245993.927034,533386.35142
,245953.118544,533477.635716
,245908.243285,533566.991
,245859.392191,533654.236208
,245806.664252,533739.194551
,245750.166311,533821.693875
,245690.012853,533901.567007
,245626.325769,533978.652097
,245559.234112,534052.792945
,245488.873832,534123.839316
,245415.387502,534191.647246
,245338.924032,534256.079332
,245260.213756,534317.756384
,245183.745664,534382.179922
,245110.592971,534450.34476
,245040.938523,534522.08052
,244974.956419,534597.2079
,244912.81158,534675.53912
,244854.659335,534756.878394
,244800.645035,534841.022416
,244750.903687,534927.76087
,244705.559619,535016.876954
,244664.726168,535108.147925
,244628.505396,535201.345652
,244595.080159,535295.593141
,244561.679684,535389.849452
,244528.279209,535484.105762
,244494.878734,535578.362073
,244460.341959,535672.202469
,244422.199692,535764.634608
,244380.422302,535855.481637
,244335.075503,535944.600663
,244286.230619,536031.85151
,244233.964478,536117.096942
,244178.359291,536200.202875
,244119.502518,536281.038594
,244057.486735,536359.47695
,243992.409487,536435.39457
,243924.373134,536508.672041
,243853.484689,536579.194106
,243779.855655,536646.849841
,243704.363892,536712.430215
,243628.803476,536777.931876
,243553.243061,536843.433537
,243477.682645,536908.935198
,243403.087641,536975.527428
,243330.748598,537044.563512
,243260.750517,537115.972102
,243193.171609,537189.674255
,243128.086917,537265.588038
,243065.561612,537343.623433
,243004.193904,537422.578154
,242942.826195,537501.532875
,242881.458487,537580.487596
,242820.090778,537659.442317
,242758.72307,537738.397038
,242697.355362,537817.351758
,242635.987654,537896.306479
,242574.619946,537975.261199
,242513.252238,538054.21592
,242453.259117,538134.208857
,242397.279958,538217.058685
,242345.511524,538302.602763
,242298.08321,538390.627277
,242255.112581,538480.911769
,242216.704793,538573.229701
,242182.960258,538667.352308
,242153.963365,538763.044203
,242129.78663,538860.066078
,242110.490517,538958.175296
,242096.123281,539057.126501
,242086.720853,539156.672234
,242082.305617,539256.563519
,242082.88441,539356.550641
,242088.459754,539456.383878
,242097.070362,539556.008573
,242101.761593,539655.889069
,242101.909519,539755.879565
,242097.513834,539855.773504
,242088.583619,539955.364529
,242075.137321,540054.44691
,242057.202718,540152.815965
,242034.816858,540250.268488
,242008.025984,540346.603166
,241976.88544,540441.620994
,241941.459556,540535.125688
,241901.821511,540626.924089
,241858.872025,540717.254062
,241821.525212,540810.009681
,241788.862094,540904.513015
,241760.962994,541000.53072
,241737.897648,541097.822802
,241719.723705,541196.14608
,241706.486592,541295.254799
,241696.517413,541399.881431
,241687.225905,541499.448041
,241677.113681,541598.933335
,241664.25354,541698.096138
,241646.67561,541796.524479
,241623.276786,541893.732059
,241594.068068,541989.354596
,241559.155423,542083.045181
,241518.665508,542174.463918
,241472.745217,542263.279151
,241421.598978,542349.192342
,241366.256896,542432.480144
,241308.47324,542514.092461
,241249.887458,542595.132856
,241191.275155,542676.154091
,241132.662852,542757.175325
,241074.050548,542838.196559
,241015.438245,542919.217794
,240956.825942,543000.239028
,240898.213639,543081.260262
,240839.601336,543162.281496
,240780.989034,543243.30273
,240722.376731,543324.323964
,240663.764429,543405.345198
,240605.152126,543486.366432
,240546.539824,543567.387666
,240487.927521,543648.4089
,240429.315216,543729.430132
,240370.702912,543810.451366
,240312.209482,543891.557605
,240255.274831,543973.761116
,240202.24455,544058.523518
,240155.544361,544146.916996
,240116.350349,544238.884347
,240084.947467,544333.794907
,240061.553761,544430.989584
,240045.986299,544529.747792
,240036.175121,544629.256332
,240029.381868,544729.023356
,240023.187027,544828.830498
,240016.992516,544928.63766
,240010.798014,545028.444823
,240004.603503,545128.251985
,239998.409001,545228.059148
,239992.214489,545327.86631
,239986.019987,545427.673473
,239979.825476,545527.480634
,239973.630974,545627.287797
,239967.436462,545727.094959
,239961.24196,545826.902121
,239955.040376,545926.708842
,239948.302292,546026.480167
,239939.628294,546126.099445
,239927.544466,546225.358562
,239910.59829,546323.897908
,239887.382976,546421.143177
,239856.850731,546516.340608
,239818.981866,546608.864757
,239774.007414,546698.151193
,239722.20172,546783.655223
,239663.880836,546864.855245
,239599.400542,546941.255906
,239529.154181,547012.391116
,239453.570301,547077.826936
,239373.112331,547137.16259
,239289.133135,547191.321539
,239200.832804,547238.222098
,239110.085782,547280.209519
,176960.712022,537638.347773
,176941.216384,537540.269249
,176921.353439,537442.26449
,176901.330143,537344.291504
,176881.892606,537246.199624
,176862.454135,537148.108445
,176848.401918,537049.087858
,176836.165094,536949.842384
,176824.982363,536850.470928
,176813.635033,536751.117869
,176801.655307,536651.839799
,176789.82668,536552.543632
,176778.140052,536453.232067
,176765.471329,536354.047985
,176759.494759,536254.479013
,176760.046541,536154.498648
,176766.453971,536054.721773
,176778.405148,535955.451683
,176791.195517,535856.274405
,176804.229383,535757.12913
,176817.291449,535657.987356
,176830.097118,535558.811478
,176842.612689,535459.602795
,176856.240849,535360.539829
,176869.373214,535261.407355
,176882.282581,535162.245778
,176894.904051,535063.050197
,176905.553441,534963.619786
,176916.33813,534864.204277
,176927.249317,534764.80247
,176937.903107,534665.378459
,176949.665785,534566.075264
,176961.220966,534466.746867
,176972.071153,534367.341658
,176982.877941,534267.928549
,176993.65263,534168.511939
,177004.18782,534069.070526
,177014.79551,533969.635813
,177025.891695,533870.255208
,177037.92197,533770.999217
,177052.045224,533672.004856
,177069.351144,533573.522742
,177090.171924,533475.725077
,177115.412152,533378.976774
,177144.881926,533283.427928
,177178.496144,533189.255137
,177216.329102,533096.695898
,177259.42698,533006.506724
,177304.25743,532917.12517
,177353.657205,532830.198769
,177407.125807,532745.709111
,177464.000046,532663.470489
,177524.567213,532583.917304
,177588.784603,532507.272052
,177655.439341,532432.736522
,177726.398778,532362.306326
,177799.768856,532294.370648
,177876.36475,532230.09939
,177955.683468,532169.214848
,178037.25122,532111.377816
,178120.76821,532056.386592
,178204.643089,532001.943569
,178289.098449,531948.399548
,178373.482412,531894.746027
,178457.685881,531840.805205
,178541.55766,531786.358682
