"시도","흐림","3월",138,3,211,177,7,271,159,3,233,91,1,142,156,2,232
"시도","흐림","4월",119,1,180,172,3,252,185,4,261,80,3,102,109,6,156
"시도","흐림","5월",80,2,118,194,5,295,99,5,131,169,3,236,214,7,320
"시도","흐림","6월",143,7,253,148,3,215,156,1,216,176,7,251,146,1,217
"시도","흐림","7월",407,11,584,154,3,226,261,6,355,435,9,656,191,5,251
"시도","흐림","8월",281,5,461,186,6,265,159,1,240,419,9,663,245,4,349
"시도","흐림","9월",124,4,190,213,9,318,281,9,410,199,8,268,179,7,247
"시도","흐림","10월",137,6,224,155,7,221,104,3,141,71,1,90,203,9,257
"시도","흐림","11월",175,5,257,166,5,258,172,2,239,150,0,242,188,4,231
"시도","흐림","12월",253,11,380,198,5,300,243,6,355,169,0,261,181,6,258
"시도","비","전체",3783,74,5816,5088,91,7560,4824,74,7369,5352,94,7932,4384,71,6355
"시도","비","1월",75,4,144,144,4,190,56,1,105,575,9,843,139,5,204
"시도","비","2월",232,7,336,173,1,254,140,3,215,422,6,588,83,1,119
"시도","비","3월",253,4,389,571,7,772,327,3,490,192,1,316,417,7,637
"시도","비","4월",400,7,608,642,13,966,525,12,771,183,2,286,370,5,565
"시도","비","5월",190,9,275,627,13,962,247,2,385,478,6,726,699,10,992
"시도","비","6월",301,2,474,322,3,480,467,6,695,612,8,905,378,9,521
"시도","비","7월",831,15,1353,458,5,696,696,8,1052,1037,17,1536,426,8,615
"시도","비","8월",683,10,1017,579,15,907,402,8,641,937,17,1459,649,10,956
"시도","비","9월",244,5,344,536,12,807,744,12,1170,574,15,771,415,4,584
"시도","비","10월",291,5,449,482,4,739,489,7,707,64,4,98,347,8,496
"시도","비","11월",161,5,236,377,7,535,391,6,616,226,8,323,375,4,546
"시도","비","12월",122,1,191,177,7,252,340,6,522,52,1,81,86,0,120
"시도","안개","전체",55,3,92,93,7,158,67,3,124,48,2,84,76,9,102
"시도","안개","1월",11,1,15,8,0,13,6,0,10,2,0,3,6,0,6
"시도","안개","2월",4,0,10,5,1,6,5,0,12,8,0,11,2,0,2
"시도","안개","3월",4,0,7,17,1,22,5,0,12,5,0,15,13,0,19
"시도","안개","4월",4,0,7,2,0,3,2,0,2,-,-,-,-,-,-
"시도","안개","5월",4,0,5,2,0,3,-,-,-,2,0,3,2,0,2
"시도","안개","6월",-,-,-,-,-,-,-,-,-,-,-,-,1,0,2
"시도","안개","7월",1,0,7,-,-,-,3,0,3,-,-,-,1,0,2
"시도","안개","8월",-,-,-,-,-,-,1,0,1,1,0,1,2,0,3
"시도","안개","9월",2,0,3,4,0,7,4,0,6,-,-,-,1,0,1
"시도","안개","10월",8,1,10,18,3,23,11,1,16,8,1,8,13,3,20
"시도","안개","11월",10,1,15,28,1,59,15,0,33,11,0,17,18,2,20
"시도","안개","12월",7,0,13,9,1,22,15,2,29,11,1,26,17,4,25
"시도","눈","전체",437,12,743,524,4,816,152,4,225,209,1,324,426,6,676
